longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
-119.74,36.83,14.0,8.450198322591959,6.721425700790643,7.71244383427499,6.669498089857879,4.1098,108200.0,0,1,0,0,0
-116.74,33.62,11.0,7.777373602657861,6.495265555937008,6.52649485957079,5.493061443340548,2.9141,214300.0,0,1,0,0,0
-118.18,33.95,39.0,7.660114319173928,6.363028103540465,7.596894438144544,6.270988431858299,2.9094,152200.0,1,0,0,0,0
-121.65,36.66,30.0,8.228443883004033,6.643789733147672,7.47477218239787,6.618738983517219,3.2355,214200.0,1,0,0,0,0
-118.21,34.56,12.0,7.813187267521416,6.013715156042802,6.955592608396297,5.942799375126701,4.7097,262100.0,0,1,0,0,0
-117.35,33.95,28.0,7.409136443920128,5.351858133476067,6.324358962381311,5.356586274672012,7.6632,204800.0,0,1,0,0,0
-119.67,36.65,20.0,7.829232537543592,6.1092475827643655,7.289610521451167,6.111467339502679,3.9211,92300.0,0,1,0,0,0
-117.08,33.82,6.0,7.4798641311650265,5.683579767338681,6.841615476477592,5.634789603169249,4.065,148200.0,0,1,0,0,0
-118.87,34.2,26.0,7.562681246721884,5.5053315359323625,6.654152520183219,5.501258210544727,7.001,286800.0,1,0,0,0,0
-117.78,33.81,23.0,7.594381242551817,5.631211781821365,6.717804695023691,5.564520407322694,7.7752,380000.0,1,0,0,0,0
-122.55,37.59,31.0,7.194436851100335,5.5053315359323625,6.395261598115449,5.420534999272286,4.1827,345500.0,0,0,0,0,1
-118.31,34.1,33.0,6.642486801367256,5.8522024797744745,6.823286122355687,5.723585101952381,1.705,350000.0,1,0,0,0,0
-117.19,32.75,52.0,3.258096538021482,1.791759469228055,2.6390573296152584,1.791759469228055,0.536,162500.0,0,0,0,0,1
-117.08,32.91,9.0,7.344719054149673,5.389071729816501,6.52795791762255,5.44673737166631,7.5604,327900.0,1,0,0,0,0
-118.17,34.66,9.0,7.3537223303996315,5.537334267018537,6.595780513961311,5.455321115357702,5.7049,173200.0,0,1,0,0,0
-122.43,37.74,52.0,7.323170717943469,5.752572638825633,6.586171654854675,5.71042701737487,5.3292,300900.0,0,0,0,1,0
-117.22,34.07,8.0,8.028129059431759,6.541029999189903,7.273092595999522,6.502790045915623,3.2368,129200.0,0,1,0,0,0
-119.67,36.72,31.0,6.738152494595957,4.948759890378168,6.118097198041348,5.0106352940962555,2.6875,153800.0,0,1,0,0,0
-121.36,38.61,35.0,7.764720544771477,5.902633333401366,6.901737206656574,5.872117789475416,5.0492,144100.0,0,1,0,0,0
-117.04,34.04,30.0,8.153349757998892,6.601230118728877,7.423568444259167,6.539585955617669,2.5863,98300.0,0,1,0,0,0
-118.03,33.78,26.0,7.601901959875166,5.713732805509369,6.729824070489475,5.700443573390687,5.1061,257500.0,1,0,0,0,0
-121.33,38.03,19.0,7.443663683115591,5.676753802268282,6.810142450115136,5.666426688112432,4.918,130600.0,0,1,0,0,0
-117.94,33.64,18.0,7.532623618788788,6.056784013228625,6.77078942390898,5.991464547107982,2.6221,272000.0,1,0,0,0,0
-119.77,36.76,40.0,7.605890001053122,6.253828811575473,7.705262474866325,6.226536669287466,1.2101,49100.0,0,1,0,0,0
-118.95,35.37,37.0,7.297091005160418,5.793013608384144,6.853299093186078,5.69035945432406,1.6728,55400.0,0,1,0,0,0
-115.69,32.79,18.0,7.355641102974253,5.831882477283517,7.057897937411856,5.840641657373398,2.1792,55200.0,0,1,0,0,0
-122.75,38.41,17.0,8.055475141757274,6.3784261836515865,7.527255919373784,6.415096959171596,3.9688,165000.0,1,0,0,0,0
-118.54,34.21,32.0,7.860956364876389,6.340359303727752,7.3758821482150125,6.306275286948016,3.9886,199200.0,1,0,0,0,0
-118.09,33.76,26.0,7.3938782901077555,6.089044875446846,6.280395838960195,6.028278520230698,1.808,58500.0,1,0,0,0,0
-122.27,41.23,40.0,7.580189417944541,5.958424693029782,6.587550014824796,5.805134968916488,2.1898,65500.0,0,1,0,0,0
-121.1,39.08,13.0,7.01301578963963,5.37989735354046,6.401917196727186,5.3471075307174685,2.5887,144400.0,0,1,0,0,0
-115.52,32.97,10.0,7.539027055823995,5.961005339623274,7.227662498728654,5.823045895483019,1.9911,67500.0,0,1,0,0,0
-118.35,34.07,46.0,7.409741954080923,6.018593214496234,6.240275845170769,5.986452005284438,4.0179,350000.0,1,0,0,0,0
-117.73,34.06,51.0,6.212606095751519,4.7535901911063645,5.910796644040527,4.727387818712341,1.4063,98800.0,0,1,0,0,0
-118.34,34.09,52.0,7.4570320891223805,6.220590170099739,6.745236349484363,6.1463292576688975,3.2946,321600.0,1,0,0,0,0
-120.42,34.95,52.0,7.238496840894365,5.662960480135946,6.450470422144176,5.6240175061873385,1.7431,131500.0,1,0,0,0,0
-119.65,36.35,21.0,7.465082736399547,5.58724865840025,6.731018100482083,5.680172609017068,4.3911,107900.0,0,1,0,0,0
-118.24,33.88,37.0,7.519692404116539,5.905361848054571,7.0967213784947605,5.863631175598097,2.4821,111000.0,1,0,0,0,0
-118.37,34.14,21.0,8.449128460502108,7.057897937411856,7.557472901614746,6.9985096422506015,3.7986,367700.0,1,0,0,0,0
-118.5,34.24,34.0,7.876638460975463,6.023447592961033,7.016609683894219,6.049733455231958,5.9401,315300.0,1,0,0,0,0
-117.15,33.02,4.0,9.61780348274702,7.731930721948486,8.633018756921828,7.436617265234227,7.2731,450400.0,0,0,0,0,1
-116.99,33.77,7.0,9.245031611766112,7.60489448081162,8.177515823846075,7.432483807917119,2.2925,113100.0,0,1,0,0,0
-118.3,34.25,36.0,7.170888478512505,5.720311776607412,6.535241271013659,5.568344503761097,3.1523,176700.0,1,0,0,0,0
-118.29,34.25,19.0,7.5953872788539725,6.38856140554563,7.24422751560335,6.269096283706261,2.4727,175000.0,1,0,0,0,0
-120.06,37.02,13.0,8.74862232231722,6.985641817639208,8.253488028345904,6.9411900550683745,3.5258,84900.0,0,1,0,0,0
-117.55,33.92,24.0,7.940227765145702,6.218600119691729,7.4109518755836366,6.234410725718371,4.8167,163300.0,0,1,0,0,0
-121.9,37.26,20.0,8.400209835930418,6.495265555937008,7.631916513071252,6.493753839851686,6.8088,283300.0,1,0,0,0,0
-120.38,36.76,25.0,6.899723107284872,5.60947179518496,6.848005274576363,5.572154032177765,1.8125,58000.0,0,1,0,0,0
-117.77,33.76,19.0,8.169902647359145,5.998936561946683,7.0909098220799835,6.056784013228625,11.0124,500001.0,1,0,0,0,0
-117.22,33.36,16.0,8.060224240440958,6.180016653652572,7.20934025660291,6.115892125483034,4.605,263300.0,1,0,0,0,0
-121.42,38.64,44.0,7.455298485683291,5.908082938168931,6.949856455000773,5.857933154483459,1.6033,58500.0,0,1,0,0,0
-117.91,34.12,41.0,7.891330757661889,6.361302477572996,7.723120092266331,6.385194398997726,3.7846,145500.0,1,0,0,0,0
-118.45,34.12,20.0,9.280146246220145,7.388946097618437,8.224699561967235,7.321188556739478,9.7449,500001.0,1,0,0,0,0
-117.32,34.49,7.0,8.430545384690566,6.9584483932976555,7.6255950721324535,6.823286122355687,1.6232,93400.0,0,1,0,0,0
-119.23,34.19,16.0,8.575084669832014,6.698268054115413,7.306531398939505,6.504288173536645,6.4522,500001.0,0,0,0,0,1
-117.18,32.76,17.0,6.568077911411976,5.541263545158426,5.793013608384144,5.429345628954441,2.6493,67500.0,0,0,0,0,1
-122.41,37.8,52.0,7.45298232946546,6.0330862217988015,6.92461239604856,5.981414211254481,3.3839,400000.0,0,0,0,1,0
-122.41,37.75,52.0,7.68017564043659,6.408528791059498,7.618251097876695,6.2422232654551655,2.0325,178100.0,0,0,0,1,0
-116.95,32.73,17.0,7.400009517162692,5.60947179518496,6.8679744089702925,5.634789603169249,5.2671,157100.0,1,0,0,0,0
-118.04,34.17,52.0,7.542213463193403,5.996452088619021,6.639875833826536,5.924255797414532,4.0385,265700.0,0,1,0,0,0
-117.86,34.13,40.0,7.173958319756794,5.638354669333745,6.410174881966167,5.54907608489522,2.588,209500.0,0,1,0,0,0
-121.92,36.61,27.0,7.3901814282264295,5.8664680569332965,6.723832440821209,5.84354441703136,4.3,226400.0,0,0,0,0,1
-117.08,32.75,15.0,7.507690077819904,6.248042874508429,7.234177179749849,6.0867747269123065,2.5101,95300.0,0,0,0,0,1
-122.43,37.75,52.0,8.166784289056151,6.643789733147672,7.255591274253665,6.5337888379333435,4.875,362200.0,0,0,0,1,0
-121.44,38.52,38.0,7.640603826393634,5.963579343618446,6.903747257584598,5.942799375126701,2.7697,76600.0,0,1,0,0,0
-118.11,34.0,24.0,7.784889295655098,6.3818160174060985,7.651595573857601,6.306275286948016,2.7292,193800.0,1,0,0,0,0
-117.1,32.59,21.0,7.762596048540069,6.504288173536645,7.3914152346753585,6.419994928147142,2.0734,87500.0,0,0,0,0,1
-119.33,36.22,29.0,7.459338895220296,5.780743515792329,6.692083742506628,5.683579767338681,3.5039,89900.0,0,1,0,0,0
-121.79,38.67,17.0,7.964155718840937,6.698268054115413,7.537430036586509,6.620073206530356,1.951,152500.0,0,1,0,0,0
-118.11,33.81,37.0,7.43543801981455,5.638354669333745,6.655440350367647,5.605802066295998,6.2187,257900.0,1,0,0,0,0
-117.95,33.92,11.0,8.048149101665201,6.561030665896573,7.374629015218945,6.543911845564792,4.3426,141300.0,1,0,0,0,0
-122.48,37.78,48.0,7.950149887652018,6.591673732008658,7.423568444259167,6.529418838262226,3.129,375000.0,0,0,0,1,0
-117.86,33.84,19.0,7.453561871643373,5.973809611869261,6.825460036255307,5.993961427306569,3.0087,159400.0,1,0,0,0,0
-119.8,36.76,52.0,7.5251007461258,6.082218910376446,6.639875833826536,5.968707559985366,1.6429,69200.0,0,1,0,0,0
-117.23,33.2,29.0,8.12355783506165,6.580639137284949,7.479299637782834,6.542471960506805,3.5109,166000.0,1,0,0,0,0
-118.16,33.97,32.0,7.206377291472252,6.075346031088684,7.471363088187097,6.0844994130751715,1.9464,190600.0,1,0,0,0,0
-121.26,37.98,41.0,7.3987862754199485,6.073044534100405,6.786716950605081,6.025865973825314,0.9782,54200.0,0,1,0,0,0
-117.38,33.99,52.0,7.494430215031565,5.808142489980444,6.80903930604298,5.749392985908253,2.7054,141700.0,0,1,0,0,0
-117.09,32.69,18.0,7.406103381237015,6.066108090103747,7.108244139731541,6.018593214496234,1.3269,108000.0,0,0,0,0,1
-118.04,33.97,29.0,7.773594467360194,6.55250788703459,7.585281078639126,6.523562306149512,2.6082,162500.0,1,0,0,0,0
-117.23,32.86,16.0,7.424165281042028,5.872117789475416,6.405228458030842,5.808142489980444,5.2326,188300.0,0,0,0,0,1
-118.19,34.2,41.0,7.616775808698373,5.68697535633982,6.756932389247553,5.713732805509369,7.419,483700.0,1,0,0,0,0
-117.15,32.75,27.0,8.06054004653864,6.7661917146603505,7.195187320178709,6.706862336602747,2.6742,171400.0,0,0,0,0,1
-122.21,40.2,19.0,8.133000218583613,6.595780513961311,7.259819610363186,6.52795791762255,2.6149,84400.0,0,1,0,0,0
-118.31,34.08,31.0,7.730174795246222,6.714170529909472,7.691656822810547,6.580639137284949,1.7542,287500.0,1,0,0,0,0
-122.3,37.92,32.0,8.279950715722526,6.406879986069314,7.329749689041512,6.421622267806518,6.0677,321600.0,0,0,0,1,0
-118.13,34.08,40.0,7.566311014772463,6.1092475827643655,7.221105098182496,6.102558594613569,2.575,228400.0,1,0,0,0,0
-122.31,37.91,45.0,8.275121630216509,6.727431724850855,7.597396320212795,6.651571873589727,4.1146,177800.0,0,0,0,1,0
-118.14,34.15,17.0,7.5480289699350145,6.51471269087253,6.879355804460439,6.481577129276431,0.8438,175000.0,1,0,0,0,0
-118.41,33.96,15.0,6.023447592961033,4.859812404361672,5.739792912179234,4.927253685157205,3.9792,266700.0,1,0,0,0,0
-122.2,37.43,38.0,8.196161139282902,6.270988431858299,7.208600337960199,6.278521424165844,7.3681,500001.0,0,0,0,0,1
-122.01,37.56,24.0,7.849323818040561,6.186208623900494,7.069023426578259,6.218600119691729,3.8179,216100.0,0,0,0,1,0
-118.54,34.27,28.0,7.745002803515839,5.707110264748875,6.837332814685591,5.713732805509369,6.7415,348200.0,1,0,0,0,0
-117.32,34.19,6.0,6.974478911025045,5.209486152841421,6.907755278982137,5.241747015059643,4.7222,109000.0,0,1,0,0,0
-122.06,37.94,19.0,8.295548516225763,6.880384082186005,7.5480289699350145,6.795705775173514,2.5268,235700.0,0,0,0,1,0
-122.42,37.73,35.0,7.534762657037537,5.8377304471659395,6.962243464266207,5.739792912179234,4.625,279300.0,0,0,0,1,0
-122.29,37.81,46.0,2.5649493574615367,1.6094379124341003,2.9444389791664403,2.0794415416798357,0.4999,67500.0,0,0,0,1,0
-118.21,33.81,43.0,6.80903930604298,5.298317366548036,6.639875833826536,5.3230099791384085,3.3214,162200.0,0,0,0,0,1
-122.1,37.66,37.0,6.804614520062624,5.2574953720277815,6.396929655216146,5.332718793265369,3.7303,149700.0,0,0,0,1,0
-117.14,32.72,34.0,7.837554360881084,6.760414691083428,7.60688453121963,6.658011045870748,2.1199,160400.0,0,0,0,0,1
-120.26,37.11,33.0,7.001245622069476,5.541263545158426,6.4425401664681985,5.537334267018537,1.2794,50700.0,0,1,0,0,0
-121.6,36.88,21.0,8.136518252115291,6.437751649736401,7.529943370601589,6.39024066706535,4.7813,241500.0,1,0,0,0,0
-117.06,34.17,21.0,7.83241092718792,6.368187186350492,6.0330862217988015,5.0238805208462765,2.712,89000.0,0,1,0,0,0
-118.06,34.09,40.0,7.588829878307813,5.966146739123692,7.018401799069201,5.937536205082426,4.2898,251600.0,1,0,0,0,0
-118.17,33.91,37.0,7.313220387090301,5.666426688112432,7.121252453244542,5.84354441703136,3.9333,162300.0,1,0,0,0,0
-118.28,34.07,32.0,7.48324441607385,6.285998094508865,7.429520842786462,6.194405391104672,2.3636,190000.0,1,0,0,0,0
-122.42,37.75,52.0,7.5883236773352225,6.26530121273771,6.841615476477592,6.144185634125646,2.7173,300000.0,0,0,0,1,0
-117.45,33.93,20.0,8.699348067653093,7.186144304522325,8.066521490469993,7.090076835776092,3.2731,113900.0,0,1,0,0,0
-118.26,34.12,45.0,7.951559331155252,6.54965074223381,7.478169694159785,6.483107351457199,3.1306,214000.0,1,0,0,0,0
-118.24,33.97,41.0,7.075808863978387,5.849324779946859,7.405495663199472,5.849324779946859,2.1473,115100.0,1,0,0,0,0
-118.19,33.8,36.0,7.752335163302292,6.593044534142437,7.877017895622398,6.489204931325317,2.1985,141800.0,0,0,0,0,1
-118.19,34.09,41.0,7.645397699428633,6.274762021241939,7.622663951323595,6.2878585601617845,1.9706,144200.0,1,0,0,0,0
-117.66,33.57,16.0,8.361240889642351,6.338594078203183,7.404279118037268,6.309918278226516,8.0082,286600.0,1,0,0,0,0
-121.37,38.56,19.0,8.74973246437081,7.0630481633881725,8.0106915391303,7.014814351275545,2.9464,113500.0,0,1,0,0,0
-117.32,34.07,26.0,6.879355804460439,5.5053315359323625,6.385194398997726,5.337538079701318,2.1125,84000.0,0,1,0,0,0
-121.41,38.64,38.0,7.233455418621439,5.662960480135946,6.52649485957079,5.638354669333745,1.9167,64400.0,0,1,0,0,0
-121.81,37.99,18.0,7.940227765145702,6.100318952020064,7.182352111885263,6.082218910376446,4.8194,170400.0,0,1,0,0,0
-118.05,34.07,32.0,8.41027590907016,6.98100574072173,8.323608442343572,6.943122422819428,3.2373,183100.0,1,0,0,0,0
-121.31,38.72,11.0,7.7437032581737535,6.042632833682381,7.1770187659099,6.037870919922137,3.9506,122200.0,0,1,0,0,0
-122.44,37.79,52.0,7.505492274737424,6.284134161070802,6.68586094706836,6.1903154058531475,3.975,500001.0,0,0,0,1,0
-117.09,32.79,36.0,7.5688956634069955,5.846438775057725,6.759255270663693,5.840641657373398,3.8333,170000.0,0,0,0,0,1
-118.21,33.8,45.0,7.057036981697891,5.616771097666572,6.999422467507961,5.598421958998375,2.7308,139000.0,0,0,0,0,1
-117.81,33.66,20.0,7.955775781534187,6.19644412779452,7.084226422097916,6.139884552226255,5.8752,274200.0,1,0,0,0,0
-117.27,34.17,16.0,3.4339872044851463,1.3862943611198906,3.912023005428146,2.1972245773362196,4.625,250000.0,0,1,0,0,0
-117.9,33.9,18.0,8.248529124800218,6.3578422665081,7.266128779556451,6.343880434126331,6.9399,349600.0,1,0,0,0,0
-124.07,40.87,31.0,5.814130531825066,4.90527477843843,6.660575149839686,4.875197323201151,0.7684,153100.0,0,0,0,0,1
-118.16,34.13,36.0,8.295049140435111,6.473890696352274,7.198931240688173,6.448889394146858,7.723,500001.0,1,0,0,0,0
-120.06,36.97,38.0,7.341483852363161,5.8998973535824915,7.107425474110705,5.814130531825066,1.625,52800.0,0,1,0,0,0
-117.32,34.08,46.0,7.1770187659099,5.6240175061873385,6.3578422665081,5.501258210544727,3.1875,84000.0,0,1,0,0,0
-121.99,37.96,16.0,8.109224953089955,6.173786103901937,7.293697720601438,6.135564891081739,7.6166,260400.0,0,1,0,0,0
-118.11,34.2,36.0,8.500250470685925,6.587550014824796,7.5485559791698735,6.55250788703459,6.827,359400.0,0,1,0,0,0
-119.27,34.27,44.0,7.180069874302796,5.634789603169249,6.505784060128229,5.631211781821365,4.09,203800.0,0,0,0,0,1
-118.02,34.05,34.0,7.384610383176974,6.2422232654551655,7.62608275807238,6.2324480165505225,2.5562,156300.0,1,0,0,0,0
-121.96,37.1,20.0,6.827629234502852,5.049856007249537,5.8916442118257715,4.912654885736052,6.3617,331500.0,1,0,0,0,0
-120.3,38.9,11.0,7.581719640125308,6.077642243349034,4.736198448394496,3.9889840465642745,0.9227,95500.0,0,1,0,0,0
-119.01,34.23,11.0,8.66319648553608,6.943122422819428,7.923348211930154,6.893656354602635,4.693,232200.0,1,0,0,0,0
-118.21,34.14,25.0,7.554334823725748,6.444131256700441,7.253470382684528,6.3784261836515865,2.2267,189800.0,1,0,0,0,0
-118.0,33.93,24.0,8.419580362549237,6.875232087276577,7.843064016692054,6.79794041297493,3.9575,215400.0,1,0,0,0,0
-117.37,33.98,52.0,5.308267697401205,3.8066624897703196,4.875197323201151,3.2188758248682006,2.025,125000.0,0,1,0,0,0
-122.32,37.91,34.0,7.8898337513942955,6.473890696352274,7.201916317531627,6.320768294250582,2.6399,119600.0,0,0,0,1,0
-117.93,33.85,27.0,7.5822291942764615,6.300785794663244,7.30854279753919,6.1779441140506,1.9621,118100.0,1,0,0,0,0
-122.01,36.98,47.0,7.1316985104669115,5.521460917862246,6.410174881966167,5.459585514144159,4.0417,265300.0,0,0,0,0,1
-118.25,33.96,48.0,6.959398512133975,5.459585514144159,6.677083461247136,5.37989735354046,1.6585,92900.0,1,0,0,0,0
-118.04,33.76,16.0,7.635786861395585,5.575949103146316,6.778784897685177,5.697093486505405,7.0879,338800.0,1,0,0,0,0
-122.82,38.44,23.0,7.347299700743164,5.4680601411351315,6.320768294250582,5.497168225293202,4.6792,304700.0,1,0,0,0,0
-119.56,36.71,37.0,7.383989457978509,5.926926025970411,7.068172000388042,5.84354441703136,2.181,59900.0,0,1,0,0,0
-117.99,33.8,18.0,5.950642552587727,4.553876891600541,6.1903154058531475,4.59511985013459,3.975,162500.0,1,0,0,0,0
-118.33,34.09,36.0,6.331501849893691,5.198497031265826,5.831882477283517,4.852030263919617,1.4375,165000.0,1,0,0,0,0
-117.99,33.8,25.0,8.064636475774222,6.461468176353717,7.834788107388194,6.436150368369428,3.3281,180800.0,1,0,0,0,0
-117.03,32.79,17.0,8.902863672196222,7.438383530044307,8.111328003286733,7.399398083331354,2.7006,166300.0,1,0,0,0,0
-115.94,33.38,5.0,5.231108616854587,3.784189633918261,3.7376696182833684,3.091042453358316,2.7,58800.0,0,1,0,0,0
-122.05,36.97,20.0,7.795234929002173,6.161207321695077,7.044032897274685,6.12029741895095,3.6797,263800.0,0,0,0,0,1
-121.45,38.69,32.0,7.993957547573565,6.267200548541362,7.341483852363161,6.257667587882639,2.2243,89200.0,0,1,0,0,0
-117.2,33.83,14.0,7.143617602704121,5.442417710521793,6.432940092739179,5.159055299214529,3.6618,161300.0,0,1,0,0,0
-118.21,34.14,44.0,7.427738840532894,6.0112671744041615,7.00850518208228,5.961005339623274,3.2222,186500.0,1,0,0,0,0
-117.29,34.15,49.0,7.507141079727608,5.7745515455444085,6.630683385642372,5.783825182329737,3.2976,102600.0,0,1,0,0,0
-117.13,32.91,16.0,8.080546965824498,6.363028103540465,7.509883061154913,6.3578422665081,4.2969,151200.0,1,0,0,0,0
-118.14,33.9,39.0,7.22983877815125,5.645446897643238,6.784457062637643,5.676753802268282,3.3375,180100.0,1,0,0,0,0
-117.2,32.82,35.0,7.1049654482698426,5.3981627015177525,6.467698726104354,5.472270673671475,3.9464,171600.0,0,0,0,0,1
-118.58,34.21,13.0,8.73681053295389,7.183870715062453,8.226840890408578,7.112327444710911,4.0313,299300.0,1,0,0,0,0
-119.71,34.36,34.0,7.442492722794441,5.6240175061873385,6.444131256700441,5.497168225293202,4.1842,364000.0,0,0,0,0,1
-122.03,37.92,23.0,8.107418811719974,6.013715156042802,7.025538314638521,5.976350909297934,6.5847,358800.0,0,0,0,1,0
-116.87,33.94,35.0,8.400434630806041,6.810142450115136,7.914617709040679,6.738152494595957,2.218,73400.0,0,1,0,0,0
-117.28,35.13,32.0,6.51025834052315,5.117993812416755,6.75343791859778,4.74493212836325,2.6477,53300.0,0,1,0,0,0
-117.31,34.51,18.0,7.902857191280582,6.54965074223381,7.385230923066573,6.393590753950631,2.0243,82300.0,0,1,0,0,0
-118.46,34.25,32.0,7.704361167910313,6.0473721790462776,6.970730078143525,6.059123195581797,3.6989,208600.0,1,0,0,0,0
-118.43,34.15,28.0,8.74369111054302,7.442492722794441,7.843848638152472,7.311886164077165,3.2241,295800.0,1,0,0,0,0
-118.47,34.0,38.0,7.119635638017636,5.968707559985366,6.79346613258001,5.932245187448011,2.7143,287500.0,1,0,0,0,0
-116.5,33.82,16.0,5.840641657373398,4.454347296253507,3.4011973816621555,2.70805020110221,2.1042,87500.0,0,1,0,0,0
-117.72,33.97,16.0,9.494842393421333,7.631916513071252,8.843903650835497,7.6128310304073565,5.228,187800.0,1,0,0,0,0
-121.27,38.66,19.0,7.545389749611823,5.58724865840025,6.520621127558696,5.545177444479562,6.1872,188700.0,0,1,0,0,0
-118.12,33.96,38.0,7.652545692693921,5.855071922202427,6.863803391452954,5.860786223465865,4.4125,246000.0,1,0,0,0,0
-118.09,33.85,19.0,9.002208578282412,7.22402480828583,8.522578663692576,7.204892510204673,6.3093,286500.0,1,0,0,0,0
-122.79,39.02,23.0,6.466144724237619,5.318119993844216,5.583496308781699,4.442651256490317,1.8833,96900.0,0,1,0,0,0
-120.68,35.51,17.0,7.43955930913332,5.700443573390687,6.848005274576363,5.683579767338681,4.3218,209100.0,1,0,0,0,0
-117.04,32.83,8.0,7.698936199813447,5.855071922202427,6.656726524178391,5.834810737062605,6.0266,177400.0,1,0,0,0,0
-122.2,37.48,30.0,7.065613363597717,5.556828061699537,6.415096959171596,5.497168225293202,3.4427,263500.0,0,0,0,1,0
-118.11,34.01,22.0,7.040536390215956,5.808142489980444,7.081708586105575,5.7745515455444085,2.2042,162500.0,1,0,0,0,0
-121.27,37.97,39.0,6.931471805599453,5.497168225293202,6.311734809152915,5.41610040220442,1.1141,54400.0,0,1,0,0,0
-122.35,37.53,27.0,7.682482446534506,5.723585101952381,6.80903930604298,5.768320995793772,7.7743,453100.0,0,0,0,0,1
-116.66,33.09,24.0,7.229113877793302,5.60947179518496,6.278521424165844,5.241747015059643,1.5909,221900.0,0,1,0,0,0
-117.41,33.97,24.0,6.85751406254539,5.214935757608986,5.950642552587727,5.209486152841421,3.0694,125000.0,0,1,0,0,0
-118.29,33.71,40.0,7.56734567601324,6.16541785423142,6.805722553416985,6.023447592961033,4.25,332800.0,0,0,0,0,1
-118.26,34.02,38.0,6.9957661563048505,5.857933154483459,7.488293515159428,5.831882477283517,2.131,136500.0,1,0,0,0,0
-122.16,38.05,34.0,7.79770203551669,6.061456918928017,6.831953565565855,6.049733455231958,4.6776,208300.0,0,0,0,1,0
-118.43,33.99,45.0,7.646353722445999,6.113682179832232,7.0825485693553,6.063785208687608,3.8021,323000.0,1,0,0,0,0
-118.33,34.04,52.0,7.842278779117352,5.996452088619021,6.912742820493176,5.921578419643816,3.6373,420000.0,1,0,0,0,0
-122.21,37.83,40.0,8.515591910049263,6.51471269087253,7.388327859577107,6.484635235635252,7.5544,411500.0,0,0,0,1,0
-122.36,40.58,17.0,7.107425474110705,5.62040086571715,6.68586094706836,5.568344503761097,1.9181,118800.0,0,1,0,0,0
-118.29,34.0,6.0,7.305188215393037,6.150602768446279,7.31986492980897,6.0014148779611505,1.4639,112500.0,1,0,0,0,0
-118.59,34.11,35.0,7.781973234434385,6.159095388491933,6.961296045910167,6.126869184114185,6.4504,407000.0,1,0,0,0,0
-119.66,34.44,26.0,7.934155233536322,6.025865973825314,6.922643891475888,5.986452005284438,6.5631,500001.0,1,0,0,0,0
-121.68,39.11,19.0,7.220373836723949,5.3981627015177525,6.391917113392602,5.318119993844216,4.0625,141700.0,0,1,0,0,0
-118.02,33.74,26.0,8.254008590564844,6.413458957167357,7.581719640125308,6.39024066706535,6.128,248200.0,1,0,0,0,0
-118.47,33.99,50.0,7.358193752733032,6.218600119691729,6.639875833826536,6.171700597410915,3.015,414300.0,1,0,0,0,0
-121.37,36.84,11.0,7.599401333415815,5.948034989180646,6.931471805599453,5.883322388488279,3.5714,243000.0,0,1,0,0,0
-119.76,36.75,35.0,7.382746449738912,5.950642552587727,7.249925536717988,5.948034989180646,2.19,53400.0,0,1,0,0,0
-118.02,33.77,7.0,6.375024819828097,4.77912349311153,5.4510384535657,4.68213122712422,5.2077,181300.0,1,0,0,0,0
-117.97,33.89,17.0,7.524021415206125,5.84354441703136,6.639875833826536,5.8289456176102075,5.1315,181800.0,1,0,0,0,0
-118.23,33.93,35.0,7.047517221357296,5.627621113690637,6.813444599510896,5.3706380281276624,1.7411,96700.0,1,0,0,0,0
-117.13,32.79,35.0,7.217443431696533,5.497168225293202,6.54965074223381,5.545177444479562,3.6458,173800.0,0,0,0,0,1
-118.09,33.99,35.0,7.933079771880415,6.461468176353717,7.562161631225652,6.421622267806518,3.5757,177900.0,1,0,0,0,0
-117.35,34.13,26.0,8.27410200229233,6.3473892096560105,7.529943370601589,6.315358001522335,3.7286,132000.0,0,1,0,0,0
-119.29,34.24,27.0,8.464425125877582,6.654152520183219,7.428333194190806,6.546785410760524,6.194,500001.0,0,0,0,0,1
-118.15,34.15,49.0,6.693323668269949,5.298317366548036,6.54965074223381,5.153291594497779,2.3654,137500.0,1,0,0,0,0
-122.71,38.37,16.0,7.764720544771477,5.846438775057725,6.922643891475888,5.855071922202427,5.6018,253000.0,1,0,0,0,0
-117.16,34.08,9.0,8.576781982827894,6.901737206656574,7.875119281040293,6.8308742346461795,4.51,135800.0,0,1,0,0,0
-117.95,33.8,34.0,7.411556287811163,5.655991810819852,6.80903930604298,5.680172609017068,4.6389,214600.0,1,0,0,0,0
-119.02,35.34,35.0,7.409136443920128,5.968707559985366,7.044032897274685,5.840641657373398,1.5357,56500.0,0,1,0,0,0
-121.89,37.66,3.0,7.356279876550748,6.142037405587356,6.646390514847729,6.135564891081739,2.1187,231300.0,0,1,0,0,0
-122.1,37.68,31.0,7.545918151209323,6.061456918928017,7.0587581525186645,5.966146739123692,3.125,167100.0,0,0,0,1,0
-121.8,38.01,44.0,8.066207568006265,6.366470447731438,7.24422751560335,6.3080984415095305,2.7234,110200.0,0,1,0,0,0
-121.02,36.94,33.0,7.340835554123275,5.749392985908253,6.78105762593618,5.60947179518496,2.5074,117700.0,0,1,0,0,0
